articleID;cites
28042;55916|174734|74045|4766280|30309
28043;4776580|73551|54788|43666|73861
28044;4787583|4768975|4796887|4795709|173843
28045;4774973|4771770|4761692|4791286|4784109
28046;59198|4773311|4760590|65177|35761
28047;4803590|4764467|4794268|37144|38772
28048;1403619|46064|55195|4779725|4770425
28049;66637|75539|4781169|53716|4761907
28050;126572|45474|57507|4786143|4775573
28051;75234|64872|4764460|53182|69491
28052;4798833|4771819|58130|48588|1299968
28053;67527|60697|4762559|60324|4763958
28054;4778361|4780316|4794399|4762300|4802226
28055;4792771|4761266|31064|4791645|4773673
28056;37662|52059|48369|49379|50285
28057;53414|49847|74765|67094|57636
28058;4760830|71098|1289262|66261|4798401
28059;48089|53688|4792134|4762276|4774250
28060;65114|43127|4780502|58490|4785386
28061;254357|52202|4783581|4786786|4762512
28062;48537|4794996|4783649|4802821|41032
28063;1354717|43733|53325|33074|4762637
28064;28405|31017|4763847|4765196|4783780
28065;51104|60596|4795994|51082|35217
28066;4795977|4799070|29029|59547|4769088
28067;35237|4794947|4789674|63416|4795293
28068;4792272|29701|4782565|52491|63130
28069;803568|4786879|4786404|4762974|4793520
28070;4782249|4803492|53719|49917|36830
28071;4801911|63821|4778605|4776040|55655
28072;4799554|4766349|70309|68374|4785910
28073;64525|4787717|4775252|45465|4783475
28074;4768603|173558|4769119|69224|74985
28075;4760448|4798733|35306|41423|4771085
28076;43441|4794057|74516|1321259|69009
28077;67297|4794435|48312|42227|4771702
28078;31182|69449|4768221|4781690|49229
28079;4777621|75321|32428|4772403|52183
28080;43112|4773642|4761242|4795414|4761073
28081;46069|4779181|55771|50302|54109
28082;254527|60455|72186|44663|74632
28083;4795466|34384|28670|46512|4789308
28084;34766|62105|4782977|66956|55766
28085;4780369|4795746|4775566|51360|47797
28086;4803197|4782473|4802174|53758|4790557
28087;4791222|58718|4792978|67445|31726
28088;66025|50944|4787286|4768306|40745
28089;64107|42742|62128|65220|29199
28090;38297|30685|76607|28121|40245
28091;4792381|35149|75573|53822|4800699
28092;4780003|4776973|4788303|4778670|40647
28093;4798716|76707|60244|4762682|4770606
28094;4789000|38721|801767|802012|4783526
28095;67386|69625|4764596|56801|62911
28096;4768854|41089|38969|29100|45770
28097;4778737|56483|73434|37124|4802207
28098;46848|66356|51777|31879|43941
28099;4795078|4771362|4791461|72423|47655
28100;53037|75842|4761880|4792525|4791905
28101;1352808|68741|56891|66414|66364
28102;77014|61049|4778765|28917|33052
28103;4775925|33500|62350|71274|64055
28104;47995|49496|4795061|33575|46596
28105;69086|55909|4796481|4779442|36825
28106;801576|38136|48414|4788702|4777327
28107;40974|255570|69432|4766477|62200
28108;4766141|4798050|4782201|58087|65676
28109;75262|4795232|40451|4795027|76589
28110;69013|4767821|33817|4760947|4778160
28111;4791007|64622|4790417|38393|4787150
28112;1520290|1459625|27916|4785444|4801761
28113;4783445|4801792|57511|63143|74221
28114;55866|65519|30991|4764451|29720
28115;35136|4795488|67567|67525|4775417
28116;4780471|4775563|4796514|4789417|4773246
28117;4764347|4789174|4797932|4798265|4797040
28118;69626|58829|28195|47663|4779882
28119;4799261|4772876|4780084|63362|73447
28120;4796581|55284|4801076|76524|63873
28121;28180|4795563|75094|73430|65342
28122;4798739|46538|4771526|29223|4776984
28123;55179|61584|40549|1438211|4795127
28124;47513|1300389|36665|61334|33543
28125;77152|802471|31656|68275|42232
28126;66324|48295|1346302|4771920|68539
28127;32200|4765383|56236|4763219|40643
28128;4802454|68250|59088|1368634|43879
28129;45964|66940|46843|39208|4797061
28130;802101|31431|4773211|4774147|52918
28131;4766506|55910|4765005|30911|4772007
28132;4782012|4787144|57480|4774993|29254
28133;61489|4774767|112|4789612|4768902
28134;48574|54857|4768103|45855|46565
28135;51624|31828|54476|4788678|68196
28136;35307|4765476|76743|4781789|38814
28137;37747|37224|62991|4761890|41779
28138;4793020|32156|42713|4761549|4785476
28139;32017|4789253|4795007|4769117|38119
28140;61927|40420|47965|33991|4766794
28141;55311|55885|4796865|4792621|39377
28142;68053|803561|70821|55235|4785478
28143;4774454|4786758|4773603|64744|48823
28144;4780827|68349|47401|4798304|4790798
28145;67375|65648|4763207|4803678|64335
28146;4766903|4786184|60350|4797778|801907
28147;1294880|4772252|1363028|4769965|61595
28148;4776765|50765|1434791|67320|51994
28149;44447|4786339|4761854|4776558|37352
28150;72786|53403|4769522|4776896|42693
28151;4798329|4781585|58809|38297|59772
28152;4782713|64039|4777023|44244|4797672
28153;4801318|30416|4797197|258724|4776700
28154;4797271|4774543|37295|66093|43661
28155;61264|4778860|66497|4792089|49164
28156;56121|4784846|34949|66565|4764457
28157;4784717|38547|40145|4780699|63647
28158;4772550|4765379|4790557|48931|73308
28159;801699|4781641|4781627|4784196|75001
28160;35884|4794538|801781|4789375|43860
28161;4765953|4780414|4793414|4770959|4786289
28162;29389|57490|4796221|65024|4789121
28163;4780588|4794839|61360|4771650|74075
28164;4764382|56712|4774180|66385|50748
28165;68157|57100|4801360|4792736|32841
28166;4788644|4791463|43270|45504|4796508
28167;43881|63866|4788079|4773228|77136
28168;4800205|4769166|31518|74899|4801686
28169;68523|57478|4793998|55984|50896
28170;50757|4773705|74184|69074|4782308
28171;4796218|4762026|4799571|28866|4791175
28172;65808|4782268|51571|4766252|36436
28173;4793441|43626|32004|4778809|4798926
28174;4802505|37418|4798461|4763298|33518
28175;4803109|4794125|4768817|4769169|44826
28176;4788007|4762250|76434|4786764|29909
28177;4779251|4783755|63020|53299|4774527
28178;52588|68077|67616|58430|28320
28179;47383|173981|54086|4766114|76237
28180;48014|44441|4796386|71508|71536
28181;4777531|70871|4781277|4798865|4790404
28182;4764169|63727|4788279|4800062|4774779
28183;36976|69215|50879|44799|410
28184;4783529|4803672|48514|39220|4787745
28185;37661|29405|802624|35846|4785008
28186;4799303|34779|54946|39609|76281
28187;73053|803132|4776434|1354256|63246
28188;49098|4785244|802431|4791129|4769053
28189;4786143|4795344|4800112|42302|4795577
28190;47178|38417|4779296|4770893|74822
28191;71510|4803279|4796807|74870|4761181
28192;1466613|57338|67314|58354|4796741
28193;66837|65819|4798248|53300|173670
28194;4783460|32832|76488|4794557|69246
28195;4761141|76682|4791094|4791568|56225
28196;4800739|257658|4772597|4775639|4773573
28197;30629|41093|4781523|47611|50166
28198;58904|41010|40718|256512|4788221
28199;49438|4785635|51572|4792897|4793456
28200;31218|71041|42484|45161|47612
28201;57761|30279|64985|53473|4774708
28202;4796303|32623|47155|31935|66542
28203;45981|36151|56811|34719|34100
28204;42996|53959|4789631|42904|4789862
28205;60930|74384|73691|4773671|4780713
28206;56548|64450|4779004|1372365|4785401
28207;74588|46745|68873|4779216|35596
28208;58926|4796635|4793729|4769353|803121
28209;4766833|60910|4771597|172574|66493
28210;58890|4794925|57824|30196|70181
28211;60832|4769890|4788327|172756|174641
28212;50359|4782300|4763457|173828|37782
28213;4776334|31054|49319|4769444|70828
28214;4768548|4787915|72390|40505|68506
28215;4770610|68304|4774338|39965|4770198
28216;4772589|1346059|802729|57189|4801276
28217;4772245|73319|174567|59456|59404
28218;4780877|32576|48895|76842|4775565
28219;48513|57875|70745|4789160|4798968
28220;4774628|1401087|60428|4761783|57953
28221;58228|69890|59898|67625|4801346
28222;33669|38285|1285968|4775047|76690
28223;40693|4781615|28547|4767421|63653
28224;4768798|61455|68523|37750|4770153
28225;802597|32900|28455|50922|49300
28226;4779062|54393|4767779|30492|67065
28227;33198|4784857|4787359|258025|58940
28228;1339242|61867|4760934|43255|52939
28229;62153|4766538|68531|61652|4778224
28230;30955|67607|4803240|4774830|36893
28231;4761016|4780848|4768040|31960|63602
28232;48310|48766|53301|1459148|4766186
28233;4787839|1327466|4766181|4760990|30459
28234;65515|45499|58666|4777593|37116
28235;68915|44763|4790891|803533|39175
28236;59370|33101|4793148|39043|4778634
28237;492|4771192|173629|4795674|54370
28238;45169|4800217|30206|4797461|4780775
28239;62445|4792070|4764310|4785661|37667
28240;4800019|802453|53387|1465099|4769274
28241;4802045|4797307|4767772|4776574|65289
28242;29063|4795221|68251|58816|4789246
28243;4790429|4794929|74144|4788111|28071
28244;52409|4788831|4796654|4803726|48505
28245;74945|4761682|4770556|4793604|4778946
28246;4766488|46855|4798506|37424|37668
28247;74006|67639|4781221|63663|4791818
28248;4766156|49142|255116|52115|60663
28249;4802647|28662|4767640|72708|27932
28250;70819|64729|62097|4791936|4786650
28251;77164|28353|4797568|801746|60085
28252;4792117|71621|4764891|59959|4775501
28253;70344|34954|1505410|4780790|51113
28254;43120|37840|32251|581|174791
28255;1409666|4789039|69635|69436|58301
28256;4763178|46778|4783408|4764968|45712
28257;802131|55868|32575|75563|65351
28258;74971|4771727|38330|1499959|4770628
28259;4786635|4775940|63184|33833|34648
28260;67350|4768033|4764033|40097|499
28261;4787576|1278220|28335|4764850|256138
28262;4799255|63295|4789932|4794950|1280539
28263;4783459|4777158|33396|41283|28391
28264;4790014|4803575|59068|4760720|4763006
28265;4777630|4799566|62543|803051|73394
28266;58800|1320005|76129|33710|33921
28267;64158|4797588|4766177|74786|58262
28268;254824|4788211|65531|74989|4768832
28269;27945|4796780|73837|48357|52782
28270;58191|4775482|4775917|64906|173242
28271;66910|4764038|4763091|64906|4797033
28272;70277|1294602|4793378|28067|4779568
28273;4789123|60582|4774962|4798357|65885
28274;4797487|4777344|45224|4767796|65633
28275;35041|4780610|61743|50852|41537
28276;76345|4776253|4790361|4787216|4772634
28277;4782449|4783710|60084|31494|4783358
28278;801898|802026|44293|4798042|43383
28279;56600|4803613|45989|38980|4796527
28280;31652|4777314|4784141|4802735|4765297
28281;4798234|57031|4775310|57679|71882
28282;4785569|4775660|42775|1341831|4800622
28283;1277524|1460440|4774485|63237|69063
28284;4761281|56780|4781230|30941|4761574
28285;4780882|4792656|4782136|4765718|31496
28286;4774095|67916|56464|4763141|56523
28287;29344|4769090|59953|802666|68158
28288;4787432|4761880|4771572|4764196|56280
28289;37736|72052|4774499|63089|42582
28290;72063|4803632|4791908|60556|70019
28291;4770024|39439|126587|36249|74000
28292;4801101|40647|69917|4772908|41656
28293;42287|4760763|4764067|4791711|4799371
28294;76361|173117|4801747|60433|4772688
28295;4761280|36279|60042|4786238|4783426
28296;4783345|32674|56090|45735|4781837
28297;4797985|192|40526|801966|174662
28298;32211|46497|42389|66764|4791140
28299;35744|66121|4790907|4774071|50506
28300;4800360|4802942|40293|63815|55460
28301;32714|48806|4800960|4773202|1290332
28302;67711|30433|60755|38433|1519504
28303;4796159|71148|4780271|4789146|4803580
28304;4761324|58113|4762848|4801521|66313
28305;76471|70778|32525|71281|47597
28306;59858|62662|4773717|38275|48318
28307;4786040|48915|34423|43832|30693
28308;1396838|55235|4776960|68649|4787373
28309;41357|53237|4795820|29326|4770193
28310;44047|4781667|4795975|71482|57370
28311;4764351|4769172|74066|71249|70867
28312;802017|61984|4769565|4770901|4762083
28313;4788802|37388|64758|258582|4786729
28314;4790992|4780387|34814|45977|4786536
28315;1493091|54585|52438|4781122|72989
28316;32143|51614|74080|33697|64766
28317;4770460|4800757|4780256|1408328|4770715
28318;66989|29063|4798790|40175|47212
28319;49052|4761948|4800423|39921|4766317
28320;4764457|74287|42245|4791118|35703
28321;66571|4785572|4772908|38348|4798916
28322;4778275|31669|4800535|4786992|4796832
28323;4787711|30101|4791586|60982|1351438
28324;1519481|43753|4776432|254629|4792472
28325;4762528|4801856|4775051|41985|60717
28326;73116|1415435|58147|4766433|29656
28327;4799684|46003|173220|4801976|38005
28328;4777682|4786977|61083|4799961|253131
28329;4798647|4792174|60340|4778206|4799578
28330;53360|4771995|60289|4766983|31645
28331;41169|4782089|4762651|49900|4792932
28332;4802784|75199|4764636|4798403|65852
28333;35848|76733|4788451|29334|73605
28334;39630|4796587|51356|4795956|4785686
28335;4765004|54540|29925|4783700|31059
28336;4765422|4781649|51516|4769744|4785290
28337;29964|57141|4765558|65020|4787004
28338;4781786|4776976|37702|4799509|4779698
28339;4778110|4798861|4765778|4787336|4773636
28340;33738|47058|66505|4784577|2256999
28341;74243|70887|4787897|51171|4781561
28342;4794498|173220|803281|52129|73479
28343;803071|4768853|947356|4802324|4778929
28344;59009|4765419|70914|30387|4797485
28345;4786860|49891|4778378|30940|39348
28346;4790702|4774998|35570|65097|4792190
28347;4795854|44989|4781527|32417|33838
28348;52058|30786|60231|45192|70415
28349;59961|34046|44179|64278|4792419
28350;60898|70752|43928|40525|74645
28351;4785941|63950|4771388|55219|32297
28352;4799089|4790599|4796639|4793289|76885
28353;4765063|4772892|38086|72875|4795320
28354;4763659|43347|4803695|4792292|4795155
28355;56833|49772|4786192|4779198|4770346
28356;77208|4785621|4782243|256411|69151
28357;63719|45660|62563|4772056|72271
28358;39742|4763393|48879|4770881|48677
28359;44211|31188|4781963|58641|42821
28360;69167|4769254|72441|64021|63825
28361;4771435|253831|39505|4769559|4779231
28362;55415|68922|63160|76958|4788375
28363;39457|29613|63492|38508|4788944
28364;4803027|4790807|68559|4761539|4770467
28365;4786242|4802006|4790027|4763157|55194
28366;4791260|1463867|4786681|65447|4770380
28367;4791753|4780921|4788077|526|4796280
28368;67092|45469|75617|62562|4795804
28369;50533|36835|801871|52477|4789769
28370;76560|4802662|4776653|60893|57944
28371;4771219|53841|4764075|38871|4798102
28372;38641|4802519|4795948|4797951|36046
28373;4791043|62511|802980|36618|4766452
28374;4779679|73545|49882|54441|47849
28375;257498|172814|75154|4775392|74071
28376;65318|802422|4763090|29920|61276
28377;4773143|45918|4783461|54633|4780417
28378;4796511|4785792|4780396|4761727|4799233
28379;4793996|32351|34393|4784425|53229
28380;4787681|75316|4783015|73936|72085
28381;4796724|39074|4791881|32465|58005
28382;36160|34236|50311|55750|72281
28383;4795476|28156|4768255|53487|59385
28384;4777666|4792997|45514|73716|49857
28385;4796216|4780111|32154|61982|4764047
28386;4779465|68065|30285|4788216|4798809
28387;4767304|4780803|4782865|4782465|254245
28388;4779875|60926|59006|32137|4774660
28389;4778397|60414|50616|1462739|69720
28390;254147|801892|48900|53564|69170
28391;59384|4801224|63585|31560|4796118
28392;42984|4791599|44460|65126|74418
28393;60519|4760415|76853|64931|4784039
28394;58418|50593|4776428|4777348|67329
28395;65267|4781804|4798582|36481|4768078
28396;1413490|34975|40394|4769452|45892
28397;71560|34771|4762941|75872|72630
28398;253872|4785025|4766036|4787098|4773114
28399;54630|4791119|4792212|4760647|28406
28400;4763325|4801291|4802156|4773845|32416
28401;256708|55422|64024|4800570|4776243
28402;4784472|4774850|4791520|27900|4779985
28403;69738|4794042|4762622|30919|4792689
28404;174634|4790725|57550|4773888|4787202
28405;253496|64952|59656|43854|28012
28406;4774718|52300|67565|802760|64636
28407;4787830|56131|4760629|4777334|1429398
28408;41888|4803677|4801101|34415|49204
28409;48446|4792202|29944|802062|48767
28410;40390|4795993|4778933|4790556|62896
28411;65795|37432|53157|4778900|72001
28412;4786832|4795765|4766043|4782001|803064
28413;4772320|4768187|801772|34368|74782
28414;47199|56559|4774360|47345|36018
28415;50239|39338|73637|4766555|63559
28416;4801911|37470|174753|4790636|64226
28417;31241|30493|4787505|69418|58041
28418;34540|41476|61650|53003|64186
28419;4801397|4794321|4767197|4763990|4767315
28420;62262|36208|68711|4789006|72114
28421;4776877|32743|4803193|4790024|4788028
28422;64574|47486|4794378|36676|73368
28423;54091|64098|57287|4766266|4780319
28424;4790113|61780|43996|4761216|50005
28425;4803562|35785|65357|74937|66859
28426;74049|45667|4783965|4791138|47761
28427;4783108|4774137|38396|32415|4760634
28428;4771852|56419|4791801|1354169|4797077
28429;69563|4797345|4788911|61009|39708
28430;4793104|46064|1317756|4799955|43979
28431;75988|253375|173015|4769253|4774564
28432;35184|56416|4793266|4781637|59585
28433;52178|4787555|65448|4783110|53838
28434;4787906|62770|4801030|42953|29180
28435;4789698|4770188|74575|4787845|30356
28436;29312|802960|4764523|41226|174000
28437;68312|37706|45971|4783204|36406
28438;254362|4776496|4769994|60856|4772590
28439;36173|37392|4761972|60520|4766216
28440;37|4772317|4798504|4797712|64469
28441;4780197|38212|4782189|4795590|4780877
28442;29377|4762748|76134|257386|4767632
28443;29054|4773779|31628|46516|47514
28444;4774550|63068|73845|4787324|4796384
28445;4790605|4782941|4779698|302|66226
28446;69426|4778055|172408|58738|4762172
28447;70867|53246|72887|4784032|35380
28448;49975|72450|4799568|42022|48616
28449;39131|4794334|1362217|37629|4777243
28450;34567|4777911|4782484|73506|76761
28451;40068|4779170|802117|32785|4803258
28452;32135|4790747|802525|65820|4789404
28453;4762857|50749|4797467|4774508|37004
28454;40565|29560|67925|4789432|58051
28455;4764608|4784199|49681|56830|4790863
28456;4770954|58386|32281|31418|52784
28457;28607|4796767|29667|4763873|4770557
28458;4779797|56373|30859|4770640|58183
28459;56363|46543|40903|66643|34211
28460;30028|4780773|31282|4794847|46537
28461;29174|4770819|56726|71009|4782246
