articleID;reviewerID
28297;7432956|7432906|7432932
28298;7433096|7433044|7432923
28299;7433076|7432973|7433069
28300;7432957|7433022|7432920
28301;7433038|7432937|7433091
28302;7433029|7433084|7433007
28303;7432877|7432998|7433011
28304;7433075|7432871|7432933
28305;7433029|7432901|7433034
28306;7433060|7432885|7433035
28307;7433088|7433079|7433060
28308;7433020|7432979|7433111
28309;7433014|7432898|7432925
28310;7432904|7432891|7433104
28311;7432934|7433054|7432999
28312;7433095|7432970|7432941
28313;7432955|7433080|7432910
28314;7433005|7433012|7433108
28315;7432941|7432898|7432920
28316;7432985|7432883|7432901
28317;7432906|7432886|7432964
28318;7433003|7433076|7433014
28319;7433004|7432886|7432971
28320;7433045|7433011|7432890
28321;7432955|7433026|7432937
28322;7432940|7433002|7433109
28323;7432977|7432881|7433009
28324;7432916|7432935|7433038
28325;7432881|7433071|7432919
28326;7433106|7432993|7433042
28327;7432938|7433063|7432898
28328;7432929|7432948|7432904
28329;7433058|7432957|7432887
28330;7433113|7432883|7432928
28331;7433066|7432998|7433050
28332;7433098|7432887|7433108
28333;7433032|7432918|7433058
28334;7432930|7432881|7432963
28335;7432916|7433049|7433019
28336;7433106|7432954|7433093
28337;7432930|7432883|7433006
28338;7433045|7433065|7432875
28339;7432982|7433033|7432992
28340;7432869|7432910|7433113
28341;7433096|7432901|7433112
28342;7432976|7433100|7432935
28343;7432934|7432990|7433054
28344;7432959|7433079|7432940
28345;7432927|7432984|7433060
28346;7432893|7432989|7433001
28347;7432874|7433113|7433073
28348;7433034|7433093|7432866
28349;7432888|7433098|7433028
28350;7432880|7433007|7433037
28351;7433099|7433006|7433058
28352;7433072|7433006|7432952
28353;7433100|7432945|7433028
28354;7432884|7433099|7432873
28355;7432987|7432890|7433060
28356;7433044|7433109|7433086
28357;7433003|7433111|7432948
28358;7433057|7433064|7432982
28359;7433061|7433047|7432985
28360;7433110|7433085|7433051
28361;7433078|7432884|7433033
28362;7433032|7433097|7432942
28363;7432913|7432978|7432946
28364;7432882|7432867|7433044
28365;7432975|7432874|7432993
28366;7433067|7433060|7432938
28367;7432977|7432954|7432875
28368;7432951|7432930|7433013
28369;7432935|7433048|7432922
28370;7433091|7432866|7433022
28371;7432922|7432953|7433017
28372;7433033|7433000|7433022
28373;7432934|7432922|7433077
28374;7433074|7432940|7432921
28375;7433101|7433095|7433061
28376;7432914|7432930|7433024
28377;7433023|7433089|7432908
28378;7432986|7433066|7432994
28379;7433001|7432871|7433094
28380;7432949|7432942|7432999
28381;7432894|7433094|7433090
28382;7432922|7433012|7433106
28383;7432922|7432898|7432932
28384;7432879|7432912|7433096
28385;7433096|7432882|7433025
28386;7432955|7433071|7432897
28387;7433094|7433071|7433017
28388;7433077|7432893|7433065
28389;7432952|7433004|7432991
28390;7432925|7432979|7432945
28391;7433051|7433023|7433056
28392;7432965|7432871|7433043
28393;7432972|7432950|7432932
28394;7432971|7432916|7433056
28395;7433009|7433030|7433080
28396;7432871|7433009|7433091
28397;7432940|7433069|7432933
28398;7432962|7432877|7432973
28399;7432922|7432959|7432978
28400;7433056|7432937|7432963
28401;7432926|7432912|7433079
28402;7432908|7432980|7432888
28403;7433081|7432946|7433020
28404;7433061|7432978|7433017
28405;7433099|7433035|7432865
28406;7432944|7432891|7432949
28407;7432879|7432980|7433093
28408;7432926|7432933|7433035
28409;7433040|7433099|7433007
28410;7432911|7433067|7433105
28411;7432959|7432930|7433026
28412;7433107|7432866|7432961
28413;7432965|7433106|7433065
28414;7432934|7433070|7432890
28415;7432947|7433071|7432907
28416;7432977|7432987|7433003
28417;7432979|7432881|7433099
28418;7432947|7432937|7433063
28419;7432945|7433025|7432965
28420;7433112|7432884|7432918
28421;7433107|7432888|7433019
28422;7432886|7433106|7433032
28423;7432998|7433077|7433110
28424;7432879|7432885|7433031
28425;7432988|7432885|7433025
28426;7433035|7432944|7432900
28427;7433056|7433019|7432937
28428;7433014|7432867|7433010
28429;7433003|7432931|7432974
28430;7432954|7433029|7432975
28431;7433013|7433105|7433088
28432;7432943|7432891|7432937
28433;7433090|7433109|7433096
28434;7432955|7433024|7433108
28435;7432921|7433108|7432965
28436;7432869|7432891|7433084
28437;7432993|7433101|7433046
28438;7433091|7432928|7433079
28439;7433026|7432873|7433097
28440;7432963|7433075|7433060
28441;7432890|7433086|7433107
28442;7433100|7432991|7432968
28443;7432980|7432958|7433037
28444;7432929|7432875|7432985
28445;7433001|7433101|7432908
28446;7432966|7432866|7432971
28447;7432901|7432912|7433012
28448;7433108|7433102|7432911
28449;7432913|7432872|7432892
28450;7432906|7432865|7433065
28451;7433077|7433051|7433049
28452;7433008|7432984|7432905
28453;7433078|7432879|7432907
28454;7432938|7433062|7433015
28455;7432873|7432902|7432940
28456;7433082|7433107|7433057
28457;7433075|7433073|7432881
28458;7432865|7432950|7433093
28459;7432997|7432979|7432931
28460;7432976|7433084|7432979
28461;7432978|7432891|7433020
28462;7432887|7433043|7432899
28463;7433016|7433064|7433061
28464;7433019|7432883|7432884
28465;7432883|7432873|7432939
28466;7433029|7432954|7432920
28467;7433084|7433046|7433007
28468;7432992|7432867|7432994
28469;7433104|7432866|7432973
28470;7433086|7432906|7432872
28471;7433100|7433039|7432944
28472;7432981|7432979|7433062
28473;7432871|7433104|7433063
28474;7432978|7433001|7432901
28475;7432991|7433001|7432888
28476;7432969|7433112|7433002
28477;7433102|7432911|7433077
28478;7433055|7432898|7432996
28479;7432923|7433025|7432897
28480;7433078|7432903|7433057
28481;7433103|7432935|7432950
28482;7433057|7432931|7433055
28483;7433013|7433000|7432939
28484;7432917|7433018|7432990
28485;7432998|7433010|7432986
28486;7432898|7432894|7433109
28487;7432873|7432892|7432905
28488;7433088|7433002|7433074
28489;7432928|7432886|7433061
28490;7432915|7433066|7432939
28491;7432912|7432966|7433032
28492;7432959|7433030|7432865
28493;7433103|7432997|7433107
28494;7433053|7432932|7432867
28495;7432968|7432939|7433057
28496;7432939|7433074|7433045
28497;7432971|7432933|7433030
28498;7432919|7432921|7432897
28499;7432898|7433041|7433027
28500;7432944|7432946|7433097
28501;7432941|7433005|7432869
28502;7433074|7433046|7433033
28503;7433057|7433099|7433018
28504;7432880|7432992|7433103
28505;7432952|7433037|7432901
28506;7432982|7432907|7433028
28507;7433068|7432887|7432865
28508;7432886|7432897|7433035
28509;7433025|7433082|7432897
28510;7433031|7433082|7432917
28511;7432978|7432994|7433039
28512;7433057|7433065|7432984
28513;7432964|7433045|7432884
28514;7433004|7433015|7433100
28515;7433083|7432891|7432913
28516;7432982|7432949|7433105
28517;7432920|7433019|7433083
28518;7432918|7433074|7432879
28519;7432998|7432879|7432985
28520;7433013|7432902|7432871
28521;7432976|7432877|7432916
28522;7432927|7432925|7432941
28523;7432920|7433034|7433032
28524;7433012|7432985|7432888
28525;7432906|7433067|7432935
28526;7432983|7432982|7433106
28527;7433001|7432903|7432957
28528;7433107|7432914|7433079
28529;7432979|7432975|7432924
28530;7433087|7432922|7433079
28531;7433113|7433065|7433109
28532;7433104|7433045|7432897
28533;7432893|7432935|7432873
28534;7433063|7433090|7432928
28535;7432931|7433024|7433003
28536;7433079|7432911|7433029
28537;7432995|7433019|7433060
28538;7433062|7433093|7432872
28539;7433087|7433002|7433050
28540;7432891|7433096|7433030
28541;7432931|7432887|7433102
28542;7433031|7433021|7432984
28543;7432965|7432925|7432921
28544;7432942|7432941|7433102
28545;7432944|7432904|7432960
28546;7432989|7432957|7433099
28547;7433110|7433018|7432969
28548;7432967|7432882|7432953
28549;7433000|7433008|7432955
28550;7432905|7433097|7433086
28551;7433108|7432992|7433092
28552;7432923|7432977|7433081
28553;7432933|7432952|7432930
28554;7432915|7432916|7432977
28555;7433108|7432880|7432968
28556;7432914|7432957|7433102
28557;7433096|7432999|7433027
28558;7432883|7433096|7432915
28559;7433029|7432998|7433015
28560;7433062|7433099|7433047
28561;7432942|7432919|7432875
28562;7432917|7432943|7433055
28563;7433038|7432936|7432883
28564;7432905|7432918|7432902
28565;7433034|7432985|7432910
28566;7433054|7433113|7433038
28567;7433103|7432938|7432908
28568;7433008|7432890|7433106
28569;7432993|7432978|7432913
28570;7432899|7433019|7433008
28571;7432981|7432914|7433010
28572;7432915|7433071|7432913
28573;7432918|7432947|7433030
28574;7433052|7432948|7432950
28575;7433035|7432950|7433109
28576;7433088|7432976|7433011
28577;7432921|7433092|7432893
28578;7432978|7432953|7433092
28579;7433103|7432964|7433082
28580;7433050|7433056|7432899
28581;7433080|7432996|7432989
28582;7433059|7432986|7433084
28583;7432969|7433016|7433053
28584;7433051|7432909|7433101
28585;7433030|7433010|7433003
28586;7432973|7432868|7432921
28587;7432926|7432897|7433107
28588;7432882|7432971|7433007
28589;7433094|7432988|7432932
28590;7433082|7433040|7433035
28591;7433026|7433069|7433042
28592;7432890|7432984|7432889
28593;7433076|7432992|7433059
28594;7433020|7432991|7433088
28595;7432954|7432956|7432871
28596;7433055|7432979|7432941
28597;7433000|7432953|7433075
28598;7432902|7433004|7433108
28599;7432926|7432991|7433024
28600;7432873|7432917|7432865
28601;7432981|7432887|7433028
28602;7433113|7432997|7432975
28603;7432890|7432885|7433102
28604;7433058|7433054|7432948
28605;7432978|7432904|7433047
28606;7433097|7432885|7433101
28607;7432949|7433032|7432968
28608;7433062|7433084|7432894
28609;7433113|7432879|7432981
28610;7432936|7433056|7432880
28611;7433093|7433059|7433058
28612;7433113|7433101|7433000
28613;7433064|7432976|7432931
28614;7432869|7432914|7433054
28615;7432986|7433090|7433108
28616;7433002|7433086|7433042
28617;7432879|7433112|7432950
28618;7432887|7433048|7432894
28619;7432892|7433061|7432870
28620;7433022|7432933|7433084
28621;7432969|7432988|7432998
28622;7432986|7432871|7432921
28623;7433108|7433073|7433101
28624;7433055|7432917|7433011
28625;7432950|7433046|7432884
28626;7432887|7432885|7432870
28627;7432910|7432901|7433020
28628;7433098|7432901|7432892
28629;7433007|7433093|7433022
28630;7433050|7432962|7432912
28631;7433063|7432901|7432936
28632;7432966|7432916|7432894
28633;7432875|7432937|7432931
28634;7432880|7432896|7433068
28635;7432990|7432875|7432948
28636;7433016|7433076|7432938
28637;7432931|7432945|7432881
28638;7432930|7433016|7432985
28639;7432951|7433105|7432990
28640;7433014|7432979|7432869
28641;7432971|7433070|7432940
28642;7432904|7432875|7433073
28643;7432995|7433009|7433032
28644;7432902|7432981|7432950
28645;7432923|7432917|7433031
28646;7433092|7433054|7433066
28647;7432982|7433038|7433039
28648;7433035|7432935|7432901
28649;7432906|7433032|7433009
28650;7432904|7433109|7432899
28651;7432893|7432987|7433075
28652;7432982|7432901|7433018
28653;7433093|7433073|7433066
28654;7433056|7433078|7433084
28655;7433021|7433080|7433012
28656;7432977|7432998|7432905
28657;7432969|7432913|7432972
28658;7433058|7432977|7433011
28659;7433035|7433079|7432930
28660;7433094|7432998|7432947
28661;7432964|7433018|7432970
28662;7432922|7433014|7432892
28663;7433030|7432900|7433093
28664;7433044|7432921|7432868
28665;7432955|7432880|7433103
28666;7433078|7432941|7432992
28667;7433018|7432910|7432976
28668;7433066|7433073|7433064
28669;7433014|7432936|7432982
28670;7432922|7433040|7432898
28671;7432937|7433083|7432936
28672;7432997|7433066|7432936
28673;7433062|7433066|7432973
28674;7432984|7432959|7433005
28675;7432895|7432870|7432935
28676;7433110|7433111|7432904
28677;7432919|7433048|7432941
28678;7432984|7432988|7433104
28679;7432901|7433073|7432950
28680;7433006|7432903|7433033
28681;7432949|7432952|7432866
28682;7433085|7433048|7433067
28683;7432971|7433077|7433097
28684;7433007|7432983|7433066
28685;7433113|7432955|7433089
28686;7433096|7433071|7432881
28687;7432883|7432951|7433083
28688;7432919|7432892|7433011
28689;7433082|7432934|7433020
28690;7433054|7433052|7432932
28691;7432900|7433086|7433001
28692;7432956|7433100|7432866
28693;7433044|7432897|7433075
28694;7432944|7432917|7432971
28695;7433098|7432883|7432936
28696;7432952|7433053|7433045
28697;7433042|7432944|7432983
28698;7433036|7432978|7433048
28699;7432978|7433038|7432912
28700;7432934|7433103|7432988
28701;7432969|7432983|7432905
28702;7433091|7433061|7433043
28703;7432920|7432925|7433049
28704;7432910|7432875|7433054
28705;7432918|7433046|7432967
28706;7433058|7433062|7432917
28707;7433065|7432986|7433014
28708;7432888|7432987|7432909
28709;7432939|7432884|7433112
28710;7433017|7433107|7432958
28711;7432924|7433002|7432881
28712;7432938|7433084|7432988
28713;7433063|7433089|7432874
28714;7433049|7433110|7432960
28715;7433071|7433020|7433039
28716;7432906|7432918|7433007
28717;7433026|7432963|7433089
28718;7432974|7433075|7432885
28719;7432995|7432999|7433025
28720;7433068|7432913|7432961
28721;7433094|7433076|7433032
28722;7433003|7433055|7432874
28723;7433083|7432875|7432906
28724;7433068|7433058|7432894
28725;7432874|7432885|7432921
28726;7433016|7432878|7432897
28727;7433008|7432966|7432962
28728;7432974|7433092|7432899
28729;7433066|7433102|7433017
28730;7432993|7432871|7433015
28731;7433104|7433000|7432930
28732;7432868|7432961|7432908
28733;7432991|7432872|7432923
28734;7432928|7432965|7432881
28735;7433044|7432887|7433020
28736;7433044|7433060|7433092
28737;7433093|7433089|7433090
28738;7432878|7432944|7432972
28739;7433067|7433081|7432933
28740;7432936|7433080|7432945
28741;7433112|7432886|7432905
28742;7433092|7432920|7432912
28743;7432882|7432919|7433045
28744;7432917|7432872|7432900
28745;7432943|7432947|7432914
28746;7433109|7433062|7432919
28747;7432927|7432906|7432942
28748;7432928|7432900|7433044
28749;7432964|7433002|7432954
28750;7433055|7433050|7433071
28751;7433079|7432980|7432982
28752;7432928|7432981|7433015
28753;7433070|7432873|7433016
28754;7433023|7433113|7433054
28755;7433026|7433074|7432938
28756;7432954|7433030|7433004
28757;7432964|7433046|7433003
28758;7433001|7433072|7432947
28759;7432996|7433026|7433067
28760;7433070|7432914|7432932
28761;7433021|7432885|7432904
28762;7432936|7433051|7433054
28763;7433093|7432904|7432929
28764;7432865|7433101|7433008
28765;7432973|7432995|7433096
28766;7433099|7432961|7432875
28767;7432959|7432908|7433070
28768;7433064|7432875|7433046
28769;7432913|7432871|7433051
28770;7432912|7433089|7432979
28771;7432938|7433084|7432882
28772;7432872|7433052|7433104
28773;7433075|7432944|7432957
28774;7432902|7433060|7432877
28775;7433045|7432915|7432988
28776;7433006|7432948|7433068
28777;7433003|7432886|7432880
28778;7433071|7433022|7433047
28779;7432973|7432954|7432893
28780;7433050|7433049|7432975
28781;7432996|7432868|7432991
28782;7433077|7433005|7432973
28783;7433106|7432941|7432951
28784;7432922|7433043|7433095
28785;7433043|7432951|7433066
28786;7432894|7432968|7433001
28787;7432932|7432998|7432934
28788;7432891|7433084|7432991
28789;7432930|7432880|7433030
28790;7432877|7432935|7432871
28791;7433009|7432921|7433067
28792;7432969|7433097|7432987
28793;7432941|7433026|7432878
28794;7432964|7433105|7432982
28795;7433021|7432941|7432889
28796;7433044|7432968|7432873
28797;7433054|7432893|7432926
28798;7433040|7432926|7433050
28799;7432962|7432925|7432998
28800;7432911|7433079|7433060
28801;7432985|7432966|7433083
28802;7433109|7432986|7432911
28803;7433033|7433011|7433007
28804;7433015|7433095|7432893
28805;7432996|7433042|7432871
28806;7432919|7432978|7432865
28807;7433009|7433017|7433067
28808;7433051|7433099|7432919
28809;7432888|7432985|7432951
28810;7433072|7433043|7432876
28811;7432899|7432885|7432901
28812;7432936|7432955|7433044
28813;7432869|7432940|7433102
28814;7433017|7433068|7432943
28815;7433089|7432997|7432889
28816;7433068|7432999|7432882
28817;7432983|7432891|7433026
28818;7432936|7432928|7432929
28819;7432962|7432995|7433040
28820;7433033|7433027|7433096
28821;7432949|7432965|7432988
28822;7432990|7432905|7432919
28823;7433070|7433093|7433009
28824;7433016|7433029|7433074
28825;7433003|7432901|7432930
28826;7432923|7433100|7433095
28827;7432987|7432887|7432974
28828;7432938|7433000|7433060
28829;7433043|7432965|7433101
28830;7432877|7432883|7432991
28831;7433045|7432929|7432871
28832;7432867|7432893|7433007
28833;7433113|7433080|7432978
28834;7432905|7432985|7432874
28835;7432937|7433107|7432984
28836;7433024|7433038|7433041
28837;7433113|7433013|7432977
28838;7432892|7433014|7433066
28839;7432870|7432965|7433094
28840;7432996|7432880|7433079
28841;7432908|7432988|7432971
28842;7432892|7432929|7432975
28843;7433009|7433097|7432897
28844;7433066|7432962|7432873
28845;7432917|7432976|7433032
28846;7432923|7432978|7433035
28847;7433050|7432871|7432873
28848;7432919|7433026|7432938
28849;7433073|7432987|7432972
28850;7433009|7433002|7432924
28851;7433055|7433062|7432886
28852;7433062|7432941|7433052
28853;7433059|7433029|7432995
28854;7432987|7433001|7432927
28855;7432986|7432977|7432921
28856;7433026|7432902|7433019
28857;7433025|7432935|7432892
28858;7433057|7432961|7433014
28859;7432888|7433040|7432879
28860;7433094|7432901|7432974
28861;7433018|7432981|7433021
28862;7433013|7432963|7432916
28863;7432956|7433080|7432975
28864;7433057|7432965|7433086
28865;7432935|7432898|7432942
28866;7432907|7433016|7433058
28867;7433008|7432881|7433046
28868;7432878|7433040|7432954
